idUsuario,artista,sexo,pais
14187,otis redding,m,Brazil
14187,nick drake,m,Brazil
14187,black flag,m,Brazil
14187,the specials,m,Brazil
14187,the jimi hendrix experience,m,Brazil
14187,oasis,m,Brazil
14187,rancid,m,Brazil
14187,the stone roses,m,Brazil
14192,the mars volta,m,New Zealand
14192,the beatles,m,New Zealand
14192,late of the pier,m,New Zealand
14192,leonard cohen,m,New Zealand
14192,nirvana,m,New Zealand
14192,the brian jonestown massacre,m,New Zealand
14206,sublime,m,United Kingdom
14206,my chemical romance,m,United Kingdom
14206,van morrison,m,United Kingdom
14206,the wombats,m,United Kingdom
14206,imogen heap,m,United Kingdom
14206,muse,m,United Kingdom
14206,goo goo dolls,m,United Kingdom
14206,radiohead,m,United Kingdom
14206,britney spears,m,United Kingdom
14206,electric six,m,United Kingdom
14208,my chemical romance,m,Russian Federation
14208,coldplay,m,Russian Federation
14208,slipknot,m,Russian Federation
14208,dredg,m,Russian Federation
14208,red hot chili peppers,m,Russian Federation
14208,bring me the horizon,m,Russian Federation
14208,david bowie,m,Russian Federation
14208,amy winehouse,m,Russian Federation
14208,fall out boy,m,Russian Federation
14208,placebo,m,Russian Federation
14208,queens of the stone age,m,Russian Federation
14208,thrice,m,Russian Federation
14208,muse,m,Russian Federation
14208,koЯn,m,Russian Federation
14208,poets of the fall,m,Russian Federation
14214,antonio vivaldi,m,Russian Federation
14214,the birthday massacre,m,Russian Federation
14214,armin van buuren,m,Russian Federation
14214,amon amarth,m,Russian Federation
14214,ozzy osbourne,m,Russian Federation
14214,cradle of filth,m,Russian Federation
14214,scooter,m,Russian Federation
14214,morbid angel,m,Russian Federation
14214,megadeth,m,Russian Federation
14214,judas priest,m,Russian Federation
14214,iron maiden,m,Russian Federation
14214,ministry,m,Russian Federation
14214,bathory,m,Russian Federation
14214,siouxsie and the banshees,m,Russian Federation
14222,radiohead,f,United States
14222,camera obscura,f,United States
14222,beck,f,United States
14222,sufjan stevens,f,United States
14222,sigur rós,f,United States
14222,calexico,f,United States
14222,animal collective,f,United States
14222,deerhoof,f,United States
14222,death cab for cutie,f,United States
14222,django reinhardt,f,United States
14222,the decemberists,f,United States
14222,bright eyes,f,United States
14222,iron & wine,f,United States
14222,neutral milk hotel,f,United States
14222,the shins,f,United States
14222,the flaming lips,f,United States
14222,rilo kiley,f,United States
14222,neko case,f,United States
14222,jurassic 5,f,United States
14222,the mountain goats,f,United States
14222,the dresden dolls,f,United States
14222,modest mouse,f,United States
14222,pixies,f,United States
14222,regina spektor,f,United States
14222,pink martini,f,United States
14222,belle and sebastian,f,United States
14222,the faint,f,United States
14222,andrew bird,f,United States
14222,elliott smith,f,United States
14222,thom yorke,f,United States
14222,cold war kids,f,United States
14222,final fantasy,f,United States
14237,placebo,f,United Kingdom
14237,erykah badu,f,United Kingdom
14237,thom yorke,f,United Kingdom
14237,interpol,f,United Kingdom
14237,marilyn manson,f,United Kingdom
14237,ladytron,f,United Kingdom
14237,portishead,f,United Kingdom
14237,cat power,f,United Kingdom
14237,nick cave and the bad seeds,f,United Kingdom
14237,sigur rós,f,United Kingdom
14237,daft punk,f,United Kingdom
14237,kings of leon,f,United Kingdom
14237,the kills,f,United Kingdom
14237,bloc party,f,United Kingdom
14237,anathema,f,United Kingdom
14239,carcass,m,Germany
14239,cannibal corpse,m,Germany
14239,blink-182,m,Germany
14239,jimi hendrix,m,Germany
14239,strapping young lad,m,Germany
14239,behemoth,m,Germany
14247,radiohead,m,Mexico
14247,black rebel motorcycle club,m,Mexico
14247,the mars volta,m,Mexico
14247,kasabian,m,Mexico
14247,arctic monkeys,m,Mexico
14247,the strokes,m,Mexico
14247,cut copy,m,Mexico
14247,daft punk,m,Mexico
14247,she wants revenge,m,Mexico
14247,phoenix,m,Mexico
14247,franz ferdinand,m,Mexico
14247,placebo,m,Mexico
14247,the stone roses,m,Mexico
14247,my morning jacket,m,Mexico
14247,the cure,m,Mexico
14247,yeah yeah yeahs,m,Mexico
14247,kings of leon,m,Mexico
14247,nine inch nails,m,Mexico
14247,the killers,m,Mexico
14247,muse,m,Mexico
14247,linkin park,m,Mexico
14247,chris cornell,m,Mexico
14247,the ting tings,m,Mexico
14262,skillet,m,Bulgaria
14262,paul van dyk,m,Bulgaria
14262,from autumn to ashes,m,Bulgaria
14262,above & beyond,m,Bulgaria
14262,katy perry,m,Bulgaria
14262,tiësto,m,Bulgaria
14262,avril lavigne,m,Bulgaria
14262,metallica,m,Bulgaria
14262,simple plan,m,Bulgaria
14262,armin van buuren,m,Bulgaria
14262,ferry corsten,m,Bulgaria
14262,duran duran,m,Bulgaria
14262,groove armada,m,Bulgaria
14262,james blunt,m,Bulgaria
14272,amon tobin,m,France
14272,boards of canada,m,France
14272,the flashbulb,m,France
14272,múm,m,France
14272,squarepusher,m,France
14272,venetian snares,m,France
14280,pendulum,m,Australia
14280,rob zombie,m,Australia
14280,nickelback,m,Australia
14280,daft punk,m,Australia
14280,audioslave,m,Australia
14280,dope,m,Australia
14280,kmfdm,m,Australia
14280,koЯn,m,Australia
14280,shiny toy guns,m,Australia
14280,the chemical brothers,m,Australia
14280,lily allen,m,Australia
14280,lacuna coil,m,Australia
14280,foo fighters,m,Australia
14280,the presets,m,Australia
14280,rammstein,m,Australia
14280,kylie minogue,m,Australia
14280,lady gaga,m,Australia
14280,the prodigy,m,Australia
14280,static-x,m,Australia
14280,metallica,m,Australia
14280,nightwish,m,Australia
14280,soulfly,m,Australia
14280,placebo,m,Australia
14280,arctic monkeys,m,Australia
14280,no doubt,m,Australia
14280,system of a down,m,Australia
14280,queen,m,Australia
14280,the gossip,m,Australia
14280,garbage,m,Australia
14280,red hot chili peppers,m,Australia
14280,the killers,m,Australia
14280,tool,m,Australia
14283,chet baker,f,Turkey
14283,amy winehouse,f,Turkey
14283,kings of convenience,f,Turkey
14283,camera obscura,f,Turkey
14283,city and colour,f,Turkey
14283,the get up kids,f,Turkey
14283,lily allen,f,Turkey
14283,jack johnson,f,Turkey
14283,explosions in the sky,f,Turkey
14283,elliott smith,f,Turkey
14283,the whitest boy alive,f,Turkey
14283,jamiroquai,f,Turkey
14283,feist,f,Turkey
14283,of montreal,f,Turkey
14283,johnny cash,f,Turkey
14283,kate nash,f,Turkey
14283,radiohead,f,Turkey
14283,gym class heroes,f,Turkey
14283,jason mraz,f,Turkey
14283,hot chip,f,Turkey
14283,limp bizkit,f,Turkey
14283,justin timberlake,f,Turkey
14283,death cab for cutie,f,Turkey
14283,god is an astronaut,f,Turkey
14283,koop,f,Turkey
14283,dashboard confessional,f,Turkey
14283,architecture in helsinki,f,Turkey
14283,the rapture,f,Turkey
14283,peter bjorn and john,f,Turkey
14283,tegan and sara,f,Turkey
14283,björk,f,Turkey
14283,klaxons,f,Turkey
14283,cansei de ser sexy,f,Turkey
14283,regina spektor,f,Turkey
14283,beastie boys,f,Turkey
14283,diana krall,f,Turkey
14283,madonna,f,Turkey
14283,röyksopp,f,Turkey
14283,scissor sisters,f,Turkey
14283,frank sinatra,f,Turkey
14284,andrew bird,m,United States
14284,john mayer,m,United States
14284,jimmy eat world,m,United States
14284,switchfoot,m,United States
14284,phoenix,m,United States
14284,nada surf,m,United States
14284,fleet foxes,m,United States
14284,relient k,m,United States
14284,u2,m,United States
14284,johnny cash,m,United States
14284,the get up kids,m,United States
14284,the beatles,m,United States
14284,paul simon,m,United States
14299,michael jackson,m,Ireland
14299,kate bush,m,Ireland
14299,depeche mode,m,Ireland
14299,elbow,m,Ireland
14299,rufus wainwright,m,Ireland
14299,pet shop boys,m,Ireland
14299,stevie wonder,m,Ireland
14299,cocteau twins,m,Ireland
14299,foo fighters,m,Ireland
14299,nick drake,m,Ireland
14299,bon iver,m,Ireland
14299,eels,m,Ireland
14299,burial,m,Ireland
14299,yo la tengo,m,Ireland
14299,sufjan stevens,m,Ireland
14299,kings of leon,m,Ireland
14299,parov stelar,m,Ireland
14299,portishead,m,Ireland
14299,the national,m,Ireland
14299,lily allen,m,Ireland
14299,peter gabriel,m,Ireland
14299,radiohead,m,Ireland
14299,antony and the johnsons,m,Ireland
14299,belle and sebastian,m,Ireland
14299,the killers,m,Ireland
14299,arcade fire,m,Ireland
14299,keane,m,Ireland
14299,emilíana torrini,m,Ireland
14299,röyksopp,m,Ireland
14299,neil young,m,Ireland
14304,boards of canada,m,Russian Federation
14304,amon tobin,m,Russian Federation
14304,apparat,m,Russian Federation
14304,booka shade,m,Russian Federation
14304,dj krush,m,Russian Federation
14304,the chemical brothers,m,Russian Federation
14304,thievery corporation,m,Russian Federation
14304,mr. scruff,m,Russian Federation
14304,bonobo,m,Russian Federation
14304,basement jaxx,m,Russian Federation
14304,röyksopp,m,Russian Federation
14304,groove armada,m,Russian Federation
14304,moby,m,Russian Federation
14304,apocalyptica,m,Russian Federation
14304,digitalism,m,Russian Federation
14304,the prodigy,m,Russian Federation
14304,the knife,m,Russian Federation
14304,pendulum,m,Russian Federation
14304,fatboy slim,m,Russian Federation
14304,plaid,m,Russian Federation
14304,squarepusher,m,Russian Federation
14304,air,m,Russian Federation
14304,daft punk,m,Russian Federation
14306,kaiser chiefs,f,United Kingdom
14306,jason mraz,f,United Kingdom
14306,tenacious d,f,United Kingdom
14306,barenaked ladies,f,United Kingdom
14306,r.e.m.,f,United Kingdom
14306,simon & garfunkel,f,United Kingdom
14306,sara bareilles,f,United Kingdom
14306,the beatles,f,United Kingdom
14306,jack johnson,f,United Kingdom
14306,coldplay,f,United Kingdom
14306,the kooks,f,United Kingdom
14306,the fray,f,United Kingdom
14306,robyn,f,United Kingdom
14306,lady gaga,f,United Kingdom
14306,imogen heap,f,United Kingdom
14306,paramore,f,United Kingdom
14306,the all-american rejects,f,United Kingdom
14306,porcupine tree,f,United Kingdom
14306,the rasmus,f,United Kingdom
14306,nightwish,f,United Kingdom
14306,muse,f,United Kingdom
14306,foo fighters,f,United Kingdom
14306,james morrison,f,United Kingdom
14306,anberlin,f,United Kingdom
14306,onerepublic,f,United Kingdom
14306,red hot chili peppers,f,United Kingdom
14306,tori amos,f,United Kingdom
14306,matchbox twenty,f,United Kingdom
14306,sugababes,f,United Kingdom
14315,apparat,m,Romania
14316,venetian snares,m,France
14316,deerhoof,m,France
14316,morphine,m,France
14316,ladytron,m,France
14316,foals,m,France
14316,low,m,France
14316,ministry,m,France
14316,portishead,m,France
14316,joy division,m,France
14316,boards of canada,m,France
14316,battles,m,France
14316,the prodigy,m,France
14316,nine inch nails,m,France
14316,santogold,m,France
14316,isis,m,France
14316,converge,m,France
14316,slayer,m,France
14324,tenacious d,m,Germany
14324,tool,m,Germany
14324,hammerfall,m,Germany
14324,blink-182,m,Germany
14324,mando diao,m,Germany
14324,dropkick murphys,m,Germany
14324,red hot chili peppers,m,Germany
14324,stone sour,m,Germany
14324,nada surf,m,Germany
14324,in flames,m,Germany
14324,reel big fish,m,Germany
14324,koЯn,m,Germany
14333,nickelback,m,India
14333,marilyn manson,m,India
14333,britney spears,m,India
14333,maroon 5,m,India
14333,backstreet boys,m,India
14333,michael jackson,m,India
14333,foo fighters,m,India
14333,fall out boy,m,India
14333,bryan adams,m,India
14333,timbaland,m,India
14333,sugababes,m,India
14333,weezer,m,India
14333,enigma,m,India
14333,snow patrol,m,India
14333,poets of the fall,m,India
14333,madonna,m,India
14333,simple plan,m,India
14333,def leppard,m,India
14333,fort minor,m,India
14333,pink,m,India
14333,busta rhymes,m,India
14333,disturbed,m,India
14333,rihanna,m,India
14333,eminem,m,India
14333,evanescence,m,India
14333,enrique iglesias,m,India
14333,basshunter,m,India
14333,jonas brothers,m,India
14333,nelly furtado,m,India
14333,céline dion,m,India
14333,craig david,m,India
14333,justin timberlake,m,India
14333,black eyed peas,m,India
14333,massive attack,m,India
14349,a perfect circle,f,Ukraine
14349,dredg,f,Ukraine
14349,rise against,f,Ukraine
14349,65daysofstatic,f,Ukraine
14349,the killers,f,Ukraine
14349,queen,f,Ukraine
14349,radiohead,f,Ukraine
14349,the all-american rejects,f,Ukraine
14349,the fall of troy,f,Ukraine
14349,the kooks,f,Ukraine
14349,enter shikari,f,Ukraine
14349,bloc party,f,Ukraine
14349,fall out boy,f,Ukraine
14349,in flames,f,Ukraine
14349,alesana,f,Ukraine
14349,god is an astronaut,f,Ukraine
14349,kaiser chiefs,f,Ukraine
14349,emery,f,Ukraine
14349,explosions in the sky,f,Ukraine
14349,placebo,f,Ukraine
14349,buckethead,f,Ukraine
14349,klaxons,f,Ukraine
14349,keane,f,Ukraine
14349,muse,f,Ukraine
14349,panic at the disco,f,Ukraine
14349,coldplay,f,Ukraine
14349,gnarls barkley,f,Ukraine
14349,blink-182,f,Ukraine
14349,ok go,f,Ukraine
14349,the used,f,Ukraine
14352,bob dylan,m,United Kingdom
14352,beirut,m,United Kingdom
14352,interpol,m,United Kingdom
14352,kings of leon,m,United Kingdom
14352,múm,m,United Kingdom
14352,black rebel motorcycle club,m,United Kingdom
14352,radiohead,m,United Kingdom
14352,foals,m,United Kingdom
14352,iron & wine,m,United Kingdom
14352,arcade fire,m,United Kingdom
14353,frank zappa,m,Japan
14353,sonic youth,m,Japan
14353,brian eno,m,Japan
14353,bob marley,m,Japan
14353,pink floyd,m,Japan
14353,cocteau twins,m,Japan
14353,my bloody valentine,m,Japan
14353,captain beefheart & his magic band,m,Japan
14354,animal collective,f,United States
14354,modest mouse,f,United States
14354,pixies,f,United States
14354,muse,f,United States
14354,broken social scene,f,United States
14354,the velvet underground,f,United States
14354,elliott smith,f,United States
14354,sufjan stevens,f,United States
14354,grizzly bear,f,United States
14354,joy division,f,United States
14354,beirut,f,United States
14354,radiohead,f,United States
14354,ratatat,f,United States
14354,deerhoof,f,United States
14354,new order,f,United States
14354,blonde redhead,f,United States
14354,peter bjorn and john,f,United States
14354,belle and sebastian,f,United States
14354,hot chip,f,United States
14354,crystal castles,f,United States
14354,neutral milk hotel,f,United States
14354,the books,f,United States
14354,bright eyes,f,United States
14354,death from above 1979,f,United States
14354,metric,f,United States
14354,mirah,f,United States
14354,the go! team,f,United States
14354,girl talk,f,United States
14354,explosions in the sky,f,United States
14354,battles,f,United States
14354,final fantasy,f,United States
14354,fleet foxes,f,United States
14366,the game,f,Sweden
14366,gentleman,f,Sweden
14366,lil wayne,f,Sweden
14366,dr. dre,f,Sweden
14366,timbaland,f,Sweden
14367,lupe fiasco,f,United States
14367,aesop rock,f,United States
14367,the roots,f,United States
14367,sufjan stevens,f,United States
14367,madvillain,f,United States
14367,m.i.a.,f,United States
14367,prefuse 73,f,United States
14367,vampire weekend,f,United States
14367,death from above 1979,f,United States
14367,sneaker pimps,f,United States
14367,third eye blind,f,United States
14367,talib kweli,f,United States
14367,mf doom,f,United States
14367,the killers,f,United States
14367,arcade fire,f,United States
14367,santogold,f,United States
14367,lil wayne,f,United States
14367,tokyo police club,f,United States
14367,n*e*r*d,f,United States
14367,kanye west,f,United States
14367,radiohead,f,United States
14367,jay-z,f,United States
14367,incubus,f,United States
14367,all time low,f,United States
14367,panic at the disco,f,United States
14367,broken social scene,f,United States
14367,arctic monkeys,f,United States
14367,death cab for cutie,f,United States
14367,metro station,f,United States
14367,the shins,f,United States
14367,spoon,f,United States
14367,a perfect circle,f,United States
14367,britney spears,f,United States
14367,notorious b.i.g.,f,United States
14367,common,f,United States
14367,paramore,f,United States
14371,kamelot,f,Bulgaria
14371,within temptation,f,Bulgaria
14371,nightwish,f,Bulgaria
14371,him,f,Bulgaria
14371,linkin park,f,Bulgaria
14371,sonata arctica,f,Bulgaria
14371,frank sinatra,f,Bulgaria
14371,pain,f,Bulgaria
14371,roxette,f,Bulgaria
14371,rainbow,f,Bulgaria
14371,judas priest,f,Bulgaria
14371,metallica,f,Bulgaria
14371,static-x,f,Bulgaria
14371,scorpions,f,Bulgaria
14371,wolfgang amadeus mozart,f,Bulgaria
14371,manowar,f,Bulgaria
14371,billie holiday,f,Bulgaria
14371,ludwig van beethoven,f,Bulgaria
14371,queen,f,Bulgaria
14371,dido,f,Bulgaria
14371,bon jovi,f,Bulgaria
14371,elton john,f,Bulgaria
14371,mariah carey,f,Bulgaria
14371,johann sebastian bach,f,Bulgaria
14371,system of a down,f,Bulgaria
14371,dire straits,f,Bulgaria
14371,eminem,f,Bulgaria
14371,tracy chapman,f,Bulgaria
14377,elvis costello,f,United States
14377,mos def,f,United States
14377,kanye west,f,United States
14377,the kooks,f,United States
14377,built to spill,f,United States
14377,nas,f,United States
14377,mando diao,f,United States
14377,belle and sebastian,f,United States
14377,neil young,f,United States
14377,guided by voices,f,United States
14377,the roots,f,United States
14377,a tribe called quest,f,United States
14377,mirah,f,United States
14377,jens lekman,f,United States
14377,the new pornographers,f,United States
14377,de la soul,f,United States
14377,jay-z,f,United States
14377,the kinks,f,United States
14377,rjd2,f,United States
14377,the smiths,f,United States
14377,dinosaur jr.,f,United States
14377,the mountain goats,f,United States
14382,timbaland,m,Turkey
14382,disturbed,m,Turkey
14382,system of a down,m,Turkey
14382,fort minor,m,Turkey
14382,paramore,m,Turkey
14382,linkin park,m,Turkey
14382,björk,m,Turkey
14382,justin timberlake,m,Turkey
14382,bloc party,m,Turkey
14382,muse,m,Turkey
14382,kanye west,m,Turkey
14382,rihanna,m,Turkey
14382,the pussycat dolls,m,Turkey
14382,benny benassi,m,Turkey
14382,apocalyptica,m,Turkey
14382,my chemical romance,m,Turkey
14382,koЯn,m,Turkey
14382,armin van buuren,m,Turkey
14382,sean paul,m,Turkey
14382,flo rida,m,Turkey
14382,the prodigy,m,Turkey
14393,o.s.t.r.,m,Poland
14393,pendulum,m,Poland
14393,the prodigy,m,Poland
14397,coma,f,Poland
14397,the cranberries,f,Poland
14397,amy winehouse,f,Poland
14399,frank sinatra,m,United States
14399,barenaked ladies,m,United States
14399,relient k,m,United States
14399,linkin park,m,United States
14399,motion city soundtrack,m,United States
14399,bowling for soup,m,United States
14399,the prodigy,m,United States
14399,coheed and cambria,m,United States
14399,him,m,United States
14399,breaking benjamin,m,United States
14412,robbie williams,f,Mexico
14412,fall out boy,f,Mexico
14412,avril lavigne,f,Mexico
14412,nelly furtado,f,Mexico
14412,alanis morissette,f,Mexico
14412,incubus,f,Mexico
14425,paramore,m,United States
14425,good charlotte,m,United States
14425,jimmy eat world,m,United States
14425,the beatles,m,United States
14425,mae,m,United States
14425,joshua radin,m,United States
14425,rise against,m,United States
14425,third eye blind,m,United States
14425,switchfoot,m,United States
14425,relient k,m,United States
14425,anberlin,m,United States
14425,goldfinger,m,United States
14425,linkin park,m,United States
14425,the all-american rejects,m,United States
14425,blink-182,m,United States
14425,less than jake,m,United States
14425,metro station,m,United States
14425,snow patrol,m,United States
14425,basshunter,m,United States
14425,cobra starship,m,United States
14425,lostprophets,m,United States
14426,rhapsody of fire,f,Belgium
14426,epica,f,Belgium
14426,soundtrack,f,Belgium
14426,apocalyptica,f,Belgium
14426,ensiferum,f,Belgium
14426,kamelot,f,Belgium
14426,after forever,f,Belgium
14426,turisas,f,Belgium
14426,pink floyd,f,Belgium
14426,blind guardian,f,Belgium
14426,dream theater,f,Belgium
14426,pain of salvation,f,Belgium
14426,opeth,f,Belgium
14426,symphony x,f,Belgium
14426,avantasia,f,Belgium
14426,howard shore,f,Belgium
14426,korpiklaani,f,Belgium
14426,era,f,Belgium
14426,haggard,f,Belgium
14426,tristania,f,Belgium
14426,metallica,f,Belgium
14426,system of a down,f,Belgium
14426,amon amarth,f,Belgium
14426,lacrimosa,f,Belgium
14426,ennio morricone,f,Belgium
14426,hans zimmer,f,Belgium
14426,danny elfman,f,Belgium
14426,finntroll,f,Belgium
14426,eluveitie,f,Belgium
14426,dragonforce,f,Belgium
14445,cypress hill,m,Netherlands
14445,st. germain,m,Netherlands
14445,bob marley,m,Netherlands
14445,the prodigy,m,Netherlands
14445,3 doors down,m,Netherlands
14445,notorious b.i.g.,m,Netherlands
14449,scooter,m,United Kingdom
14449,cascada,m,United Kingdom
14449,september,m,United Kingdom
14449,paul oakenfold,m,United Kingdom
14449,rihanna,m,United Kingdom
14449,girls aloud,m,United Kingdom
14449,linkin park,m,United Kingdom
14449,daft punk,m,United Kingdom
14449,girl talk,m,United Kingdom
14449,groove coverage,m,United Kingdom
14449,sugababes,m,United Kingdom
14449,lady gaga,m,United Kingdom
14449,bryan adams,m,United Kingdom
14449,the chemical brothers,m,United Kingdom
14449,dire straits,m,United Kingdom
14450,nofx,m,United Kingdom
14450,bad religion,m,United Kingdom
14450,johnny cash,m,United Kingdom
14450,rancid,m,United Kingdom
14450,social distortion,m,United Kingdom
14450,the offspring,m,United Kingdom
14450,dropkick murphys,m,United Kingdom
14450,the bouncing souls,m,United Kingdom
14450,elvis presley,m,United Kingdom
14450,minor threat,m,United Kingdom
14450,me first and the gimme gimmes,m,United Kingdom
14450,bob marley & the wailers,m,United Kingdom
14450,ignite,m,United Kingdom
14450,flogging molly,m,United Kingdom
14450,bob marley,m,United Kingdom
14450,descendents,m,United Kingdom
14450,the clash,m,United Kingdom
14450,green day,m,United Kingdom
14450,otis redding,m,United Kingdom
14450,foo fighters,m,United Kingdom
14450,the specials,m,United Kingdom
14450,pennywise,m,United Kingdom
14450,sex pistols,m,United Kingdom
14450,ray charles,m,United Kingdom
14450,ramones,m,United Kingdom
14459,lcd soundsystem,m,United States
14459,the smashing pumpkins,m,United States
14459,the jimi hendrix experience,m,United States
14459,kings of leon,m,United States
14459,radiohead,m,United States
14459,spoon,m,United States
14459,pixies,m,United States
14459,iron & wine,m,United States
14459,james brown,m,United States
14459,belle and sebastian,m,United States
14459,the clash,m,United States
14459,hot chip,m,United States
14459,outkast,m,United States
14459,rjd2,m,United States
14459,ratatat,m,United States
14459,girl talk,m,United States
14459,junior boys,m,United States
14459,miles davis,m,United States
14459,the books,m,United States
14459,pink floyd,m,United States
14459,r.e.m.,m,United States
14459,neutral milk hotel,m,United States
14459,animal collective,m,United States
14459,death cab for cutie,m,United States
14459,t.i.,m,United States
14460,sigur rós,m,Moldova
14460,sepultura,m,Moldova
14460,pendulum,m,Moldova
14460,infected mushroom,m,Moldova
14460,paul van dyk,m,Moldova
14460,led zeppelin,m,Moldova
14460,in flames,m,Moldova
14460,oasis,m,Moldova
14460,aphex twin,m,Moldova
14460,rush,m,Moldova
14460,death,m,Moldova
14462,aphex twin,m,Bulgaria
14462,shpongle,m,Bulgaria
14462,burial,m,Bulgaria
14462,koЯn,m,Bulgaria
14462,converge,m,Bulgaria
14462,isis,m,Bulgaria
14462,combichrist,m,Bulgaria
14462,tom waits,m,Bulgaria
14462,in flames,m,Bulgaria
14462,sigur rós,m,Bulgaria
14462,the dillinger escape plan,m,Bulgaria
14462,massive attack,m,Bulgaria
14462,the prodigy,m,Bulgaria
14462,the flashbulb,m,Bulgaria
14462,trentemøller,m,Bulgaria
14462,65daysofstatic,m,Bulgaria
14462,howard shore,m,Bulgaria
14462,nightmares on wax,m,Bulgaria
14462,orbital,m,Bulgaria
14462,bob marley,m,Bulgaria
14462,autechre,m,Bulgaria
14462,crystal castles,m,Bulgaria
14471,coldplay,m,Netherlands
14471,placebo,m,Netherlands
14471,arctic monkeys,m,Netherlands
14471,kt tunstall,m,Netherlands
14471,editors,m,Netherlands
14471,snow patrol,m,Netherlands
14471,the killers,m,Netherlands
14471,amy macdonald,m,Netherlands
14471,interpol,m,Netherlands
14471,the last shadow puppets,m,Netherlands
14471,fleet foxes,m,Netherlands
14471,elliott smith,m,Netherlands
14471,john mayer,m,Netherlands
14471,the notwist,m,Netherlands
14471,bloc party,m,Netherlands
14471,boards of canada,m,Netherlands
14471,clint mansell,m,Netherlands
14471,nine inch nails,m,Netherlands
14471,muse,m,Netherlands
14471,crystal castles,m,Netherlands
14471,eddie vedder,m,Netherlands
14471,depeche mode,m,Netherlands
14471,kanye west,m,Netherlands
14471,kate nash,m,Netherlands
14471,the knife,m,Netherlands
14471,neil young,m,Netherlands
14471,amy winehouse,m,Netherlands
14471,faithless,m,Netherlands
14471,pinback,m,Netherlands
14471,feist,m,Netherlands
14471,jamiroquai,m,Netherlands
14471,bat for lashes,m,Netherlands
14471,maroon 5,m,Netherlands
14471,deus,m,Netherlands
14471,the ting tings,m,Netherlands
14482,u2,m,Spain
14482,iron maiden,m,Spain
14482,creed,m,Spain
14482,judas priest,m,Spain
14482,3 doors down,m,Spain
14482,scorpions,m,Spain
14482,mötley crüe,m,Spain
14485,ayreon,m,Poland
14485,joe satriani,m,Poland
14485,queensrÿche,m,Poland
14485,iron maiden,m,Poland
14488,queens of the stone age,f,Australia
14488,the beatles,f,Australia
14488,the cure,f,Australia
14488,bob dylan,f,Australia
14488,the mars volta,f,Australia
14488,nine inch nails,f,Australia
14488,david bowie,f,Australia
14488,björk,f,Australia
14488,tool,f,Australia
14488,black sabbath,f,Australia
14488,pink floyd,f,Australia
14488,metallica,f,Australia
14488,afi,f,Australia
14488,incubus,f,Australia
14488,the flaming lips,f,Australia
14488,bright eyes,f,Australia
14488,dimmu borgir,f,Australia
14488,radiohead,f,Australia
14488,faith no more,f,Australia
14488,amorphis,f,Australia
14488,slayer,f,Australia
14488,iron maiden,f,Australia
14488,bob marley & the wailers,f,Australia
14488,kyuss,f,Australia
14488,arch enemy,f,Australia
14488,foo fighters,f,Australia
14488,bloc party,f,Australia
14488,morbid angel,f,Australia
14488,system of a down,f,Australia
14488,air,f,Australia
14488,nirvana,f,Australia
14488,the chemical brothers,f,Australia
14488,placebo,f,Australia
14493,queen,m,United Kingdom
14493,miles davis,m,United Kingdom
14493,al green,m,United Kingdom
14493,stevie wonder,m,United Kingdom
14493,jack johnson,m,United Kingdom
14493,buena vista social club,m,United Kingdom
14493,fleetwood mac,m,United Kingdom
14493,cat stevens,m,United Kingdom
14493,steely dan,m,United Kingdom
14493,david bowie,m,United Kingdom
14493,simon & garfunkel,m,United Kingdom
14493,the rolling stones,m,United Kingdom
14493,ray charles,m,United Kingdom
14493,frank sinatra,m,United Kingdom
14493,the kinks,m,United Kingdom
14493,eagles,m,United Kingdom
14493,van morrison,m,United Kingdom
14493,jimi hendrix,m,United Kingdom
14493,st. germain,m,United Kingdom
14493,elton john,m,United Kingdom
14493,supertramp,m,United Kingdom
14493,michael jackson,m,United Kingdom
14493,django reinhardt,m,United Kingdom
14493,abba,m,United Kingdom
14493,tom waits,m,United Kingdom
14493,björk,m,United Kingdom
14498,tracy chapman,m,Bangladesh
14498,amy winehouse,m,Bangladesh
14498,bob dylan,m,Bangladesh
14498,the corrs,m,Bangladesh
14498,eric clapton,m,Bangladesh
14498,2pac,m,Bangladesh
14498,miles davis,m,Bangladesh
14498,bryan adams,m,Bangladesh
14498,bob marley,m,Bangladesh
14498,frank sinatra,m,Bangladesh
14498,phil collins,m,Bangladesh
14498,santana,m,Bangladesh
14498,dire straits,m,Bangladesh
14498,bob marley & the wailers,m,Bangladesh
14498,dido,m,Bangladesh
14498,louis armstrong,m,Bangladesh
14498,dr. dre,m,Bangladesh
14498,enya,m,Bangladesh
14498,notorious b.i.g.,m,Bangladesh
14498,rammstein,m,Bangladesh
14501,david bowie,m,Sweden
14501,frank zappa,m,Sweden
14501,the beach boys,m,Sweden
14501,kate bush,m,Sweden
14501,philip glass,m,Sweden
14501,genesis,m,Sweden
14501,abba,m,Sweden
14501,radiohead,m,Sweden
14501,mike oldfield,m,Sweden
14501,the killers,m,Sweden
14505,the black dahlia murder,m,Germany
14505,children of bodom,m,Germany
14505,all shall perish,m,Germany
14505,equilibrium,m,Germany
14505,bring me the horizon,m,Germany
14505,böhse onkelz,m,Germany
14505,sonic syndicate,m,Germany
14505,escape the fate,m,Germany
14512,live,m,Colombia
14512,led zeppelin,m,Colombia
14512,moloko,m,Colombia
14512,seether,m,Colombia
14512,ac/dc,m,Colombia
14512,zero 7,m,Colombia
